spotted,battles_on_stunning_vehicles,hits,battle_avg_xp,draws,max_xp,survived_battles,wins,losses,capture_points,battles,damage_dealt,damage_received,max_frags,shots,frags,max_damage,xp,avg_damage_assisted,piercings,user_id,nickname,wn8
6853,156,39907,514,124,2043,1858,3887,4474,10586,8485,5859296,9053596,7,67099,4214,5575,4361742,261.41,19284,510076873,kamikarze26,"692,95"
930,0,4781,237,6,1493,275,722,860,739,1588,287987,694001,7,9851,506,1691,376713,87.28,2689,524497556,martinsliepins95,"203,85"
690,0,4853,253,8,1487,222,459,453,1429,920,248066,364672,6,10460,608,2313,232492,114.39,3112,519327814,battlemomo,"574,90"
4319,0,14744,196,47,1326,905,2837,3460,3256,6344,1136333,2949348,6,31381,1886,2935,1245015,108.96,8023,511794863,eliska01,"168,85"
1058,0,7341,590,1,1820,134,317,260,189,578,401260,340042,14,12311,737,3087,340734,297.11,5342,546099248,zutTmort,"1936,38"
9391,0,32957,392,75,2010,1284,3164,3015,8880,6254,3933650,4958075,9,48336,5096,1071,2452288,235.71,19,508293703,destryer91,"1072,83"
13192,14,81107,339,190,1593,4016,7741,8101,13255,16032,8273537,13165097,7,160157,8395,4713,5430970,245.47,46705,632823504,JokeR1796_20,"717,12"
9848,0,42194,289,84,1581,2010,5580,6277,14271,11941,5214622,8479647,7,71829,5617,4511,3451511,169.29,26345,630096384,kalyga_72,"569,32"
22575,1663,91660,483,268,2456,4049,8857,8911,12509,18036,16390194,15866853,8,152295,12960,7609,8716869,402.75,62163,595212719,TU_178,"1191,70"
5071,3,25763,279,41,1810,735,2375,2590,2956,5006,1672698,3062761,6,55145,2445,3904,1397037,173.05,14957,527136150,sergent_8,"531,10"
5945,0,28055,290,67,1935,1426,2678,2666,19280,5411,2372241,2827060,9,48424,4134,3014,1569820,223.25,3909,501312231,kapciu99,"820,06"
553,0,3805,428,17,1668,325,452,387,1880,856,500050,335996,6,6072,781,0,366122,0.0,0,500159219,Predi321,"1085,98"
13196,110,76695,472,178,2360,4873,7157,6783,13724,14118,14220762,13266632,9,112114,11913,6886,6659043,342.72,45627,655026723,Kimpry,"1375,05"
701,0,2815,145,14,1089,205,573,617,2201,1204,104330,295137,5,9489,333,1747,174338,51.05,1805,518755730,Killer5900,"71,81"
9462,0,43101,304,150,1716,2532,5070,5579,16810,10799,4523752,7253167,6,87278,5985,3384,3283019,233.46,3626,619200464,860_1314249,"565,47"
357,0,2094,160,10,829,228,397,462,1231,869,81944,283382,4,11881,211,0,138623,0.0,0,500371837,katkatdk,"55,22"
1041,0,30845,205,30,1221,356,600,578,3066,1208,269623,273553,7,79673,701,1441,247243,59.1,17963,565764108,Scar_War,"934,02"
1264,41,3720,300,10,1527,64,386,462,293,858,272886,424105,6,8516,301,3101,256998,159.53,2239,631369776,artjom_407,"465,94"
959,0,3486,182,11,864,229,743,974,1473,1728,188427,734668,5,9927,349,1218,314487,93.67,2041,631898822,ivan_reys_1,"39,65"
510,0,3262,195,5,1082,123,318,366,971,689,67248,139814,6,7073,280,760,134298,44.86,1925,535211843,prafuit,"155,99"
1158,0,22754,212,72,996,1119,1460,1849,5890,3381,666855,1604809,4,81276,1000,1603,715183,72.84,11613,585657093,Zvone___,"253,90"
773,357,4288,270,15,1105,392,741,769,712,1525,595483,693553,5,9208,843,2777,411861,101.21,2240,530334036,danielus2002,"589,62"
7073,30,51054,356,83,1834,3018,5473,5548,8713,11104,8913658,7034621,8,78010,8262,8440,3954031,203.96,30879,511001291,argobata2012,"1052,47"
1171,0,8611,364,19,1826,376,842,890,675,1751,905943,1028576,8,14894,1119,3819,637633,161.54,5795,595266272,Olaf_Oktagon,"760,04"
1057,0,6855,402,39,1488,537,874,1264,4248,2177,904541,2353558,6,11084,603,3963,875691,227.68,3628,558567515,Villain131,"215,98"
761,0,5175,463,15,1830,391,501,487,866,1003,737140,718684,8,9500,892,3047,464489,293.69,3497,567219403,Anonimous_666,"1298,40"
355,0,2409,156,11,688,146,295,278,326,584,70791,93728,5,7431,296,758,90938,51.2,461,620964557,RenamedUser_7008240,"324,42"
2771,0,7682,239,21,1259,366,1267,1432,1851,2720,542833,1364701,6,15874,918,2237,650280,170.77,4523,630068965,markovka007_2014,"283,70"
14615,218,76019,449,190,1985,3883,9636,10977,20084,20803,11750232,19998065,6,117064,9871,4844,9339633,214.22,48828,596034970,mareka0076,"580,18"
443,0,3313,196,12,1012,253,502,569,498,1083,173396,328455,5,6315,436,1760,212108,72.58,2136,529702474,xXkilleur971Xx,"245,82"
6354,0,32283,199,90,1602,1907,4505,5240,12262,9835,1923969,5072353,6,89590,3000,2964,1957472,120.8,13256,511279660,Ricsmond10,"206,28"
17731,583,90674,490,129,2291,4002,8950,8894,13709,17973,16591336,17187990,8,138248,12973,6287,8813016,307.87,61553,509364521,skq321,"1197,80"
232,0,3942,197,15,867,298,380,518,884,913,196302,403829,4,12817,392,0,179820,0.0,0,502778688,umutsuz25,"224,48"
359,0,4724,157,7,703,320,524,715,1878,1246,128700,370695,5,12895,335,1170,195502,58.22,2181,525834410,kie_fil,"43,14"
8066,3102,70655,465,132,2298,3517,6033,4737,5791,10902,7939194,3759144,10,134636,13609,5449,5070906,137.64,51200,598501170,obezbasheny_2014,"1707,58"
363,0,1393,131,6,628,84,222,285,919,513,24347,110532,4,3745,102,1027,67293,56.38,364,512902993,Haski2004,"29,57"
325,0,2935,112,14,688,215,338,383,692,735,33248,120887,3,11013,113,1206,82551,38.38,324,622997831,RenamedUser_15720334,"53,76"
19204,0,76584,380,140,2347,2935,7522,7778,13158,15440,9636854,12291477,8,134365,9431,6575,5861504,265.42,50107,598532471,ITse7ens,"929,95"
3358,0,16023,356,56,2202,886,1925,2162,6195,4143,1990119,2628472,9,25647,2838,2921,1473194,206.24,4231,637556893,Serega_1995_lugansk,"775,27"
677,0,5348,163,13,816,267,576,675,1272,1264,141148,327903,6,13876,403,1074,206076,59.93,2719,625375877,123456789talga,"150,16"
6656,109,33445,312,49,1955,1499,3690,3934,4263,7673,3341674,4517985,8,63257,4434,4904,2397472,196.12,22461,601697897,klop_sniper_62891462,"740,21"
3468,0,14449,321,69,1890,919,1900,1964,4790,3933,2421660,2220430,10,24703,2928,0,1264274,0.0,0,619125924,Drumman_1058111,"1043,92"
857,0,4124,318,10,1369,176,381,427,1064,818,200055,332066,4,7944,437,1348,260018,126.83,2836,519322306,Trojan013,"474,62"
357,0,1729,125,9,516,198,377,481,1815,867,56391,214956,4,5788,173,0,108196,0.0,0,637568861,RenamedUser_5966903,"35,17"
34017,11,327176,611,808,2376,25456,32947,32401,61693,66156,66920967,61599019,9,453578,57462,6781,40419190,261.06,209614,504123296,mmarin1,"1182,35"
2944,421,18888,334,40,1664,1005,1989,1942,2326,3971,2150602,2359706,6,29788,2451,3792,1325941,178.62,12954,510232353,adamw01aw,"852,30"
10335,0,69464,563,117,3043,3859,5384,4357,14235,9858,10403244,5772002,9,105758,12742,8099,5551466,415.8,27459,655186485,tarapiygin,"2126,06"
6614,5,40795,268,115,1707,1771,4175,4752,16737,9042,2623996,5523917,8,85523,3817,2961,2422645,173.35,13089,502324867,mariusz29,"394,66"
1369,0,9261,436,28,1854,398,1023,1291,2781,2342,1166385,2192327,6,15982,1024,4095,1020247,205.45,5604,554326253,BimFiinn,"490,98"
3293,0,14893,283,29,1771,495,1362,1544,2887,2935,1133088,1797442,6,25216,1583,3424,830656,231.22,6768,510802692,iXxHaxXoRxXi,"628,79"
524,164,2753,427,8,1733,114,360,441,582,809,398399,699965,4,5876,326,3203,345275,166.43,1269,561482079,AYCM_2019,"487,78"
22332,211,108166,460,222,2174,5070,12208,14145,26835,26575,16729010,27084481,8,167741,12334,6450,12218894,249.14,65925,519153110,Norjin,"635,52"
401,0,3353,200,7,861,185,275,296,986,578,127462,163398,5,5888,361,1089,115501,117.76,129,508135000,KnotekJ,"524,11"
1847,0,18097,187,45,998,590,1415,1525,6488,2985,461631,822824,9,41729,1698,1574,557003,95.52,5566,512462571,slepkius,"334,61"
686,0,3091,166,28,1348,308,698,975,995,1701,240839,846124,5,7303,478,1994,281769,86.98,2000,512841725,filipas17,"33,07"
24526,110,119667,549,202,2844,4912,8981,6997,16429,16180,16741979,11206287,10,189378,17717,8327,8878436,468.67,41194,620130498,Eugeshik,"2042,49"
20870,3,53219,555,181,2595,2747,6393,6248,22806,12822,11493265,12581585,9,79715,9466,6043,7119289,424.37,8556,500539180,Kakehund,"1095,10"
21179,15,75859,445,181,2277,3674,7684,7627,16028,15492,13626329,15060152,10,115359,12162,7136,6888490,454.82,34486,502723480,CLIEN,"1203,81"
4433,192,19437,240,60,1572,1210,3080,3572,3789,6712,1756279,3659013,8,38072,2874,3168,1608585,133.51,12294,608673645,BIGBOSS_29_1,"354,74"
18552,311,88018,454,135,2372,2793,6789,6632,22803,13556,9685000,11301288,9,144275,10916,6454,6160986,274.27,56449,506753558,Kufty,"1141,92"
1265,0,5392,219,10,959,200,483,482,1365,975,228624,312474,8,9343,551,185,213490,46.0,2,501292526,L0ki_,"627,23"
490,0,3081,146,3,725,112,292,255,685,550,50254,68946,5,6549,285,692,80309,15.7,2042,535582466,kazik2BZ,"314,12"
12972,0,70452,508,151,2324,3206,7111,7571,22555,14833,11285765,14533780,9,101806,9849,5384,7536374,268.25,36228,504512855,MetalHeadDK,"927,97"
16399,27,94711,197,257,1424,4952,12167,14312,43495,26736,4734893,14091492,7,228882,7719,2399,5259543,105.1,52244,512871706,SHOT54,"179,61"
26317,2499,218035,475,691,2168,15316,21820,23176,85545,45687,41793701,36843923,9,330408,40288,7601,21719423,261.4,139843,508330517,Dusa78,"1052,15"
1668,9,5611,178,14,1028,396,1184,1413,1933,2611,248068,951146,5,20735,538,1377,464697,84.74,2991,626255791,RenamedUser_24880993,"57,97"
2166,0,15811,232,32,1371,613,1445,1636,4643,3113,797876,1256128,8,30659,1610,3056,721082,133.09,7222,623597273,Andrey_234_17775424,"390,52"
4039,1,19082,375,52,1839,1223,2085,2195,4914,4332,2626244,2372021,7,37682,3015,4399,1623911,211.16,13289,625816985,Teemothy_23710873,"981,51"
6511,63,35995,468,55,2222,2121,4091,4300,3971,8446,5710918,6799757,7,57745,5824,5127,3955481,235.13,24635,518637179,luban08,"935,01"
3181,0,13191,265,23,1622,666,1755,1907,3518,3685,1324440,1862594,6,24766,2041,3038,977214,165.81,8610,598916499,TakeHead_13630762,"557,17"
738,0,5611,245,14,1399,287,609,653,1647,1276,360348,445064,8,11735,735,3198,312751,126.43,1447,511809707,PaToU84,"541,16"
23441,274,115985,507,211,2271,5343,10307,9673,15169,20191,18872268,19083900,8,179947,15287,7888,10226971,393.95,78709,630947818,m2308,"1274,96"
702,18,11157,345,7,1704,139,293,300,746,600,265162,198126,6,21808,534,3502,206963,92.22,5674,569232812,_Jawsiki_,"1184,91"
2321,22,12256,264,11,1575,423,1155,1218,884,2384,672710,827115,9,21181,1465,1979,630442,114.98,7917,540480783,Mibaci,"629,87"
1083,0,8190,196,10,998,222,511,538,1840,1059,164677,279625,7,18026,537,1168,207754,78.82,5045,518858833,Yasutora94,"384,43"
15836,0,83544,365,217,1875,5382,10000,10369,15047,20586,13945236,16275401,8,155988,15110,5106,7505554,238.15,49085,621871328,demonarxangel,"938,98"
2423,189,13867,257,62,1628,863,1900,2316,2356,4278,1333255,2667885,6,27039,1556,3851,1097989,132.75,7073,556697754,Rago2001,"338,50"
976,0,2646,212,7,962,75,425,535,937,967,130192,468070,4,5483,225,1412,205240,113.22,1694,606391109,RenamedUser_58840481,"88,95"
176,0,2433,140,3,773,145,263,249,348,515,38650,70459,6,6057,157,546,72004,24.68,1150,606762115,RenamedUser_62017216,"138,58"
207,0,1612,140,5,667,111,237,258,1095,500,57209,100858,4,4428,204,0,69942,104.66,182,622354416,RenamedUser_13286506,"288,53"
758,0,5072,188,13,994,188,557,724,1538,1294,222245,608845,6,21342,332,2090,243546,82.2,2452,520936609,slezitom,"151,79"
9029,3,38629,336,58,2102,2205,4210,4442,7984,8710,4262785,5624701,8,74064,5549,4580,2926091,236.77,26859,517441022,mael79100,"808,73"
6533,148,30076,339,77,1706,1856,3845,4254,7872,8176,4162671,5704858,6,55813,4347,6298,2767790,213.42,12373,596813688,ESAKER97,"681,78"
921,0,3869,342,9,1629,159,393,379,268,781,309242,482812,8,6812,434,3081,267305,245.15,2661,527459803,kichance,"731,64"
48386,672,488489,652,642,2900,25265,35584,31764,83975,67990,96090356,59231097,9,715696,73228,8952,44316933,311.35,355751,523783174,dododanut,"1875,76"
6962,107,40660,609,108,2595,1620,3685,3921,4708,7714,6874906,8855431,7,59434,4668,6303,4701167,331.3,27878,527072648,Berserk_XVI,"979,69"
6039,110,52380,397,172,2539,2987,5669,6165,6022,12006,8397041,8838628,8,85709,8885,6106,4760716,236.15,11514,500175870,Parthuno,"889,35"
2009,27,10841,503,31,1841,382,1167,1261,1316,2459,2074729,3125994,6,15656,1106,7398,1236698,233.35,7084,600624710,Maciej_MP_,"764,12"
13063,0,74496,440,149,2133,3071,6241,6072,18793,12462,11776323,13541219,9,116665,9280,7711,5484645,383.5,41621,596654945,B1gStorM,"1145,10"
3739,0,23309,268,59,1942,1918,3137,3540,8980,6736,2750307,4316547,6,43196,3348,4448,1808129,192.61,9913,622718139,VAZ_099,"542,73"
7426,13,38196,351,125,1944,1788,4119,4346,11488,8590,4695438,6553841,7,69610,5535,5172,3018268,310.84,10153,599456795,andrey0600andrey,"722,14"
5151,9,37359,516,86,2283,1420,3092,3158,4560,6336,4563630,5399411,8,60085,4521,6122,3266711,263.52,23400,628085270,BragidadDmitryi,"1015,94"
315,0,1935,148,5,834,137,286,378,1189,669,69174,134995,5,4766,218,1143,99192,49.77,1130,508229609,BennusDicus,"82,74"
15378,41,84967,433,178,1927,5678,8921,8718,13303,17817,17930776,15235623,8,127463,15132,7519,7718116,331.41,54241,504053615,paca1,"1384,39"
11666,40,71154,665,268,2277,3411,6532,6709,6489,13509,18652837,18691230,8,99165,10175,6555,8985782,440.36,49757,611669247,rozario_grom,"1213,55"
10117,10,32505,264,69,1509,1142,4181,4801,9805,9051,2892888,5685086,9,53538,3624,4492,2385671,157.01,19328,510009739,Teisejas,"432,59"
12139,190,73883,553,224,2483,4479,7299,7480,12592,15003,15971547,14607968,8,114171,12679,7767,8292895,352.38,50806,598253593,Greshniy_2014,"1253,85"
59264,250,193630,532,585,2264,7870,23237,24872,37575,48694,34635339,53542910,8,322903,25385,6081,25922788,343.38,114403,503257739,Eggi2905,"745,36"
5273,126,46677,382,142,2142,4411,6582,7391,13879,14115,9240205,9482205,8,76561,8394,8185,5393295,182.58,33885,515001710,UDUPIACZ78,"772,93"
3616,0,9693,212,20,1196,472,1642,1748,3633,3410,567998,1600279,6,17762,885,1652,724494,141.04,5520,606976703,Roma100_11,"219,50"
2436,272,19835,440,34,2333,767,1510,1412,2918,2956,1639318,1663182,7,36199,2096,3945,1300091,166.07,11608,525085443,Atypius127,"1016,50"
74167,0,423388,530,897,2968,16937,33953,30777,83111,65627,79740303,64220159,9,630271,64297,8960,34807084,399.04,148818,637384934,leshiy33333,"1678,33"
424,0,3199,513,12,2604,136,285,322,295,619,434349,569987,5,5060,389,5182,317406,161.33,2102,681596770,Lorson420,"873,79"
29280,20,172251,558,293,2599,6620,12310,10209,20011,22812,29049212,20828071,10,268775,25135,8716,12733505,454.44,99700,600549698,adobs_1084468,"2009,72"
8066,237,45046,451,107,2211,2071,4453,4429,7110,8989,6499192,7087052,9,67674,7553,6124,4051464,255.25,15398,507465815,MaXiUsPl,"1129,85"
3039,0,22290,361,86,1690,1502,2103,1587,7666,3776,2318552,1278792,10,32886,5243,0,1362390,0.0,0,500166689,Sinic,"1747,03"
239,0,2243,137,7,722,126,235,273,865,515,45970,104649,4,5103,140,1039,70384,57.2,870,507212682,pepek5775,"89,37"
6094,52,34219,327,70,1374,1884,4042,4054,6422,8166,4311078,5691796,6,56671,4706,3814,2669540,215.63,24008,504593072,Spychalski,"796,87"
1624,0,9368,213,7,1100,385,672,717,2591,1396,214312,335842,6,22053,1060,1702,297354,42.79,6188,542819555,Stephbog,"402,02"
2864,0,15396,249,27,1205,519,1587,1780,1130,3394,1016430,1659148,7,30413,1609,3106,843843,118.01,10112,522433112,Pak_kos,"505,02"
3513,29,19006,283,33,1347,1138,2574,2950,2925,5557,2026715,3966070,7,35232,2381,4015,1572995,176.51,11629,530664306,keremdurmaz,"441,69"
2884,0,13390,419,36,1827,664,1278,1561,951,2875,1937530,2747740,8,22243,1510,4438,1205024,358.8,8663,570802692,freazy69,"766,53"
13656,78,91522,356,182,2142,4959,8178,8291,17462,16651,10226605,10972264,8,161090,12187,6083,5923050,212.51,61486,622082332,mf91_12294804,"966,20"
3808,0,10577,233,41,1764,668,1664,1931,5269,3636,697236,1512853,7,36288,1593,0,848874,0.0,0,504047533,DeutschesKind2,"272,90"
1606,0,5603,203,12,1053,428,1040,1170,3829,2222,414813,1017546,4,13439,716,1710,450497,114.17,3347,630382424,RenamedUser_39694088,"241,85"
4932,0,33261,314,58,2273,860,2577,2888,3972,5523,2670836,3884531,6,60085,2468,6220,1731807,175.24,19645,523652010,Alpachino103,"688,17"
5780,236,28583,245,77,1353,1714,3917,4569,7775,8563,2070370,5280896,5,72091,2372,3162,2100536,151.37,15170,629590656,gromisakov,"243,64"
61057,94,397299,409,329,2491,3460,15137,14770,32822,30236,11091704,17408919,11,672939,20181,4856,12375912,224.71,181455,507320117,lastblade2,"722,21"
950,0,6709,338,4,1607,82,300,327,633,631,234586,291095,7,15706,384,3415,213196,104.09,4015,612427064,bafsdfsf_2019_strelok,"751,50"
26616,243,161617,561,411,2579,7448,14362,14025,17396,28798,32756876,27203668,8,249822,26220,8486,16149053,342.77,104006,595904497,Mutantik2,"1474,83"
581,9,2804,196,11,993,114,300,335,1053,646,64501,204999,5,6174,169,1209,126498,72.37,1272,545527691,Jugger666,"90,62"
2432,0,12107,796,8,2580,394,839,573,585,1420,2193908,1661923,13,17375,1574,7420,1131025,447.83,8908,601026152,Izumchik_kz,"2247,13"
4772,0,19486,343,41,2170,714,2224,2438,6627,4703,2304543,2637578,8,27621,2829,4968,1612850,147.77,14184,500639080,ziemek,"780,15"
805,24,11601,257,26,1461,487,805,888,278,1719,553146,849692,5,21274,787,2490,441356,120.84,6453,583033194,donkupen,"583,56"
8004,0,31862,348,99,2278,1572,3546,3685,13317,7330,2922263,5009414,7,71417,3492,3654,2552376,287.07,6873,622733699,ruslan0376,"581,90"
1668,0,11183,351,9,1415,257,630,637,1196,1276,699309,918761,7,18665,880,3355,447974,198.44,6096,507464124,Walotelli,"925,53"
20641,76,116050,655,354,2592,5783,10540,9598,2905,20492,27924844,20891545,10,170394,20531,7755,13424634,387.23,51051,598117324,VergiL46,"1749,65"
16908,157,69351,274,138,1627,3110,8574,9381,21351,18093,6115050,10503263,7,136568,9431,3280,4963476,165.58,44244,507021424,FOXCZK,"489,23"
8053,0,60801,318,99,1633,3389,5653,6082,29902,11834,5847802,8381136,6,112950,6662,3756,3757597,178.85,36314,514045095,doti04,"732,35"
726,31,8595,386,17,1799,286,524,524,818,1065,564265,751753,6,15236,703,3454,411607,144.41,5188,571743564,1amateurplaying1,"919,55"
4467,1082,19314,276,73,1472,1395,3196,3681,3978,6950,2239596,3564833,6,43074,2534,3598,1915860,144.19,12229,597554767,KASOYvtanke,"413,66"
2053,0,9783,267,12,1287,336,1088,1355,1193,2455,741044,1550714,7,20545,1159,2460,654431,147.31,6193,630813193,RenamedUser_42608432,"419,29"
2226,25,17966,504,59,2294,1030,1700,1764,4163,3523,2987338,2985167,8,28926,3173,5486,1774815,225.36,11777,601783901,GoRDost_WOT,"1156,49"
16181,965,130036,320,352,1691,8116,15470,17192,12919,33014,17084369,23003293,7,228565,19083,5666,10550694,182.75,68425,502473600,GenZukow,"653,37"
1090,0,6594,165,17,1075,326,779,900,1256,1696,231705,548066,6,15282,658,2383,280008,100.0,1798,622608865,RenamedUser_14279708,"183,09"
2105,0,13582,970,26,2481,430,850,543,2149,1419,4029099,2734172,9,17242,1884,8907,1377054,793.88,9918,598732497,OZORNlK,"2648,16"
6419,9,40145,392,104,1936,2379,4319,4302,13632,8725,5223077,5278767,9,67236,7091,4694,3424554,248.78,10474,655065402,Tigr_snd,"1005,71"
118782,1953,517638,660,948,2918,21430,46081,43129,47356,90158,87400312,90197026,10,788407,69684,8601,59515910,428.65,352469,504172228,ToodlePips,"1321,31"
4255,199,34768,344,53,1927,1774,3460,3368,4999,6881,4415228,4098362,8,60463,5157,4919,2369901,191.07,16705,619144914,SharpClaw_1129525,"993,15"
1132,1121,6196,245,54,1332,767,1205,1536,3728,2795,771271,931434,4,15321,848,2743,685291,76.66,1886,508194756,hanusiowaczolgistka,"285,99"
9001,0,41030,385,97,2174,1145,3616,3911,1613,7624,4767958,6678810,7,66524,3990,6500,2933583,249.41,27740,553240194,tim3287,"894,91"
1212,0,3020,199,14,845,189,483,537,1212,1034,157479,511195,5,7020,394,472,205739,214.6,25,506248622,patryksasa2,"167,94"
1768,0,9255,240,12,1269,294,985,1208,3326,2205,508217,1178229,8,18156,863,1904,530148,144.52,5362,540527548,JosifSalin,"295,38"
4841,0,22199,301,63,1812,1304,2993,3352,7478,6408,2533707,3884240,10,36685,3457,4765,1931676,176.72,15596,655340925,popov1890,"581,76"
3683,0,24553,225,80,1276,2077,4000,4909,8863,8989,2540011,5167437,6,71474,3452,3296,2019072,139.25,12399,509346561,luk25o,"295,62"
338,0,4566,216,6,998,229,312,311,1113,629,144718,103598,6,8889,635,1382,136105,47.05,3449,519621388,Saxoness,"811,04"
2346,0,10378,329,21,1510,601,1285,1197,2833,2503,1385892,1320977,7,17843,1631,4242,824612,161.06,7842,516531944,Fuyumi__Yanagi,"985,26"
2374,0,12561,296,21,1800,621,1382,1557,4383,2960,945999,1501538,7,24890,1695,3239,876608,120.1,8093,629663776,2112dima,"580,41"
875,6,6976,147,22,797,343,804,994,2006,1820,211092,435251,4,17550,604,1091,267722,50.61,2831,505374085,loic35ter,"135,37"
1411,0,19860,737,9,2304,783,1128,1023,842,2160,2628760,1680310,8,26971,2801,6293,1590991,242.03,15134,541824052,Blind_90,"2206,81"
